"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0x979d690c33b8caa60fa3b0cf644d9377959e6b2489228c4e13ee59ccacb0d742","22631404","1667158130","2022-10-30 19:28:50","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x070bbfde918c35dab6d39e809566317d92334da6","2,968","Buy With Stable Coin"
"0xb79ed8fda2becc127ff2a7847172285bad48e45023b2aeb3f639ee46a532fa54","22631653","1667158877","2022-10-30 19:41:17","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xbf49abcb2e534ad16e60ea9071104dfda8b3e0f4","4,480","Buy With Stable Coin"
"0x6820f66a1ba2f0a572dc4443d8beef75045d07541c2bd2e5f7777851172de8a0","22632038","1667160032","2022-10-30 20:00:32","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x4f5b0aebde78f9abbb1dc0f82a142ffb87392d8a","2,688","Buy With Stable Coin"
"0x87b6b88a1b27e62e6cd6629604cbcb34a48923e6251f80b8238a2d6cd7d61519","22632696","1667162006","2022-10-30 20:33:26","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xa945dd502ac7343e4b1235684cbf79deda7facbc","616","Buy With Stable Coin"
"0xd8dd64c1552cedc198c6c9c6469f7a603d1ff8e69cde28064b794b18b9733ad1","22632745","1667162153","2022-10-30 20:35:53","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x102d7afc1e79c1756506f4cec73902b986d5b474","560","Buy With Stable Coin"
"0x24cc29cf77a44475fdacffb20eddd3aecca90a0bfa883f02da6d086ce2e548d2","22633201","1667163521","2022-10-30 20:58:41","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x102d7afc1e79c1756506f4cec73902b986d5b474","207.2","Buy With Stable Coin"
"0x3adcc8c5ddfdf75124224088f2d39f9e8d1f89b7089ca14a6aac3cbfc685a52b","22634086","1667166207","2022-10-30 21:43:27","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x6aa4842355e1abab98459b5817392aa29785de24","728","Buy With Stable Coin"
"0x43f98a308e616810dfcec1ab54f1e0670833df1d1572117c21d91735ce41b878","22634515","1667167527","2022-10-30 22:05:27","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xf9bd56f891db04dc22dfabf2dfa17a7e78a6a778","2,576","Buy With Stable Coin"
"0x3a89f86b37ca05f4eee8f7790bf91534e286c4a16f26e353a33466f48dc5c69e","22634571","1667167695","2022-10-30 22:08:15","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x28aefaf2c7de65349d4b9bf18224abc464980339","12,264","Buy With Stable Coin"
"0x0a9bff37e83e38bc4bb3526b463df1d708bee594147d53982adaf1ed47b5f72c","22634821","1667168465","2022-10-30 22:21:05","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x43a0e04e7803bf501a8b058061c036dd49203d37","1,120","Buy With Stable Coin"
"0x89f43830f372f12e2cd54f6a0c93d6ce5b9dc9991e175b24f4d2379ff2114986","22635398","1667170219","2022-10-30 22:50:19","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x6148eb5deaa4072048fb5dc8edb9c645060a2ff5","3,304","Buy With Stable Coin"
"0x71201f63c00c4fd57b388bf550d1b0a60a729b257b578c189ac045bc758c2b1f","22635738","1667171253","2022-10-30 23:07:33","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xd9b4f3a366f53c00baa2d108eb6221e8970adaa0","56","Buy With Stable Coin"
"0xb2d950ae2a1d57823100d948b872bd8d1f68c3ee52495c3b81ac557fc3a9a1b7","22635795","1667171424","2022-10-30 23:10:24","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x4d602b9c8d3a8eea441b1eaae5927b5c56e7acd7","1,568","Buy With Stable Coin"
"0x0f535d47df69e9f9a65a14b9bef1672c4fa2bd79261324ccb4fe7addde0c810f","22635811","1667171472","2022-10-30 23:11:12","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x529d179cadd6f2dc4917b0131276db93cb5ac75a","1,512","Buy With Stable Coin"
"0x2e656b1f8429be9fdaf7c6258a6e81083d551aae7e4efc7904aa8eefdd065270","22635828","1667171523","2022-10-30 23:12:03","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x5b71cb1003b5f7396a561df98e458e119eadb167","3,472","Buy With Stable Coin"
"0xd665298cf23a9302ec143279977c69a05e2a4352f493398cf1e985901f5380e2","22635851","1667171592","2022-10-30 23:13:12","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x9fbe1159093b2e288feec62f75f652eaf8731740","168","Buy With Stable Coin"
"0x9997b60a10f642dc4930b185ff3452ceb836cbd7e8cac2f669fda0c7c0246287","22636463","1667173442","2022-10-30 23:44:02","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x9fbe1159093b2e288feec62f75f652eaf8731740","168","Buy With Stable Coin"
"0x33a7cb8a62c037303e8b7d6e24bc0de6c8fdef64e583bc854296892ebabbc966","22636831","1667174546","2022-10-31 00:02:26","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x5b71cb1003b5f7396a561df98e458e119eadb167","13,552","Buy With Stable Coin"
"0x717d56e0817f1a80061ea4fcf9f2167f0c26899576df684bb474f6ea8b3deaed","22638186","1667178645","2022-10-31 01:10:45","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xa6fd1f063345ff6c348bad4ad9930c3369e21df6","4,704","Buy With Stable Coin"
"0x0c1a8d621074734c7da92c9e1d20c06f07c34ac3ad00f7ac193a0f542ea065e5","22639941","1667183962","2022-10-31 02:39:22","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x5e4ddc8375dc35290d44c302494fb0be1a19397a","1,512","Buy With Stable Coin"
"0x74de393d2100e3e40c3fe478dfb558d741b475c30bbb0c4087727236b56b63bd","22641060","1667187355","2022-10-31 03:35:55","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x5e4ddc8375dc35290d44c302494fb0be1a19397a","1,512","Buy With Stable Coin"
"0x700e78b72919d601c763b9cc07ee4548b15368bd366de0d5d48fc55269d96284","22643310","1667194212","2022-10-31 05:30:12","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xb8d7363a7793ab884f13efc3a6b115bf985a85bd","11,144","Buy With Stable Coin"
"0x8848ad6c9fd513795c2419b2523580128d70722f37eefd3ff06cb089a1730705","22643564","1667194974","2022-10-31 05:42:54","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xce539b66314312a3da9a14a5dfd3703d02e6e8c0","6,888","Buy With Stable Coin"
"0x098fdc670c3a62e3d37189b5e73a22772dd94326cb21c02ceb329134d7faa1e4","22644057","1667196453","2022-10-31 06:07:33","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xce539b66314312a3da9a14a5dfd3703d02e6e8c0","2,408","Buy With Stable Coin"
"0x049904a5ea9b34e6f64a2dcd428b06e82eb313e666be42e78cadff625e6dc47b","22644095","1667196567","2022-10-31 06:09:27","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x1cb4f4608ab846e3fe93f29e9056795ff4686e82","56","Buy With Stable Coin"
"0x94532c749fa209affd9df7cf1177d8ea46565af5fdb0aa004b241f9c8e09ffde","22644132","1667196678","2022-10-31 06:11:18","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xa6ade3dcfd761eb6d00ed0821eb4fd154e138406","56","Buy With Stable Coin"
"0xe92dc469d40e162fd14284de428673f095f3961fc001e8207e6186cef3e3b596","22645095","1667199594","2022-10-31 06:59:54","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x17cb7af8e5da7d97a577ccd246eb7d1712b06371","1,288","Buy With Stable Coin"
"0x791514d7b6fe47d293d25047a89d58573ad6d896adc5d5d067e993b279b1f5af","22646909","1667205098","2022-10-31 08:31:38","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xb4b1a622459cc2ce0c97ead7c167f49a3f426e7a","2,632","Buy With Stable Coin"
"0x4faad60d53acb8742f0211eb0cef910843a0f2bbd38a95f9adeca2884b7d1feb","22647093","1667205650","2022-10-31 08:40:50","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x60299030889c742577974355febfa066e5aa35cc","27,776","Buy With Stable Coin"
"0xfd55d07facbb3bc50b102a302e3b04f22b91b2fb2e36c7f80b748ff3373c6288","22647434","1667206673","2022-10-31 08:57:53","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xbf49abcb2e534ad16e60ea9071104dfda8b3e0f4","16,688","Buy With Stable Coin"
"0x05cfdd2a94da792b1360fdb40d64be717c0fad9e9e438a22199cbf35af990853","22649809","1667213823","2022-10-31 10:57:03","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x4b5e16732fdd633e923ff48f26801cc3ea40e5ab","5,320","Buy With Stable Coin"
"0x04f455de555ded9b3b0d5d0d629be569fa653c2afe50da50164c82d5c7841a55","22650138","1667214810","2022-10-31 11:13:30","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x7171cdc7824c62de501d005892e4f5e4f75c3f29","504","Buy With Stable Coin"
"0x7f7f378d372b82f90d21e1ad6638198aea88631ab317b81b39df3f96bd433ce9","22650145","1667214831","2022-10-31 11:13:51","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x6148eb5deaa4072048fb5dc8edb9c645060a2ff5","4,144","Buy With Stable Coin"
"0x10014b6d3083fd1d9e210949997d73b8d93f4782fa3ff6e5bd6892069c0b5f52","22650207","1667215017","2022-10-31 11:16:57","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x7171cdc7824c62de501d005892e4f5e4f75c3f29","56","Buy With Stable Coin"
"0x836cf97aac2fc414b36c13ff186a8ef6436d16af990bbc3e72b60d0717667f10","22651314","1667218338","2022-10-31 12:12:18","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xbf7786e6aca2b6461c0b189b27332f3d18be98c7","1,568","Buy With Stable Coin"
"0x0e4bad12e6660aac0cf11ea541dcd621c0d3bf0533b6270ffb805fb5f3a67ab5","22651637","1667219307","2022-10-31 12:28:27","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xb874dc8cc0888adeeabb4151f8a47614598d1af5","8,400","Buy With Stable Coin"
"0x0699852142a7bea4e21e770ccf44001b108b9e4fe52ba2d4d6fbf6953e8e4e34","22652807","1667222851","2022-10-31 13:27:31","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xa945dd502ac7343e4b1235684cbf79deda7facbc","2,688","Buy With Stable Coin"
"0x743bb11a0d99ab9dad916c07b71759641820c0ddc78921b38b9f4d81532d7c33","22653008","1667223486","2022-10-31 13:38:06","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xdcc2552b5c732c42486687632eb5f66d966168f6","5,600","Buy With Stable Coin"
"0xfb9777223dd71e25addfce35f48232b068280eca21e833fd547bc837def70901","22653290","1667224360","2022-10-31 13:52:40","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xc15dc7eb0dfc1c676c010cf282151b7a6f341e13","2,240","Buy With Stable Coin"
"0x0f3ed847b897b0398488e222572d6cc665642cc6ef01142fe0105c18d75d1fa9","22653570","1667225201","2022-10-31 14:06:41","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x607327a71032da00a78c2b55f7491f0807dd9df2","2,576","Buy With Stable Coin"
"0x52e9ab6b38a0d92c71011c2e641d5c3e361e93b032a215b807c581d305e8b37e","22653843","1667226020","2022-10-31 14:20:20","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x541bb256e1186dc149890080fe895a16f55d37c1","2,912","Buy With Stable Coin"
"0x82de905417d67296b284cb0b4d5a9b83e8b89c88277c468da5dce373ccdb7c4c","22654274","1667227315","2022-10-31 14:41:55","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x9f034dc29123cb5c3eb055dc0e4b42ae13c65956","22,400","Buy With Stable Coin"
"0x1d25a52a3812112420e8ce8d543893b9644e4193ef738ea86937f2bbb5d8a7a6","22654587","1667228311","2022-10-31 14:58:31","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x2e00805a2a23f52eac6eae7754e3937f7bfa4f0e","5.6","Buy With Stable Coin"
"0x93c3c640a4191c26d75932a86080b2a3620abadc978a8362266399f90f619fc7","22654778","1667228898","2022-10-31 15:08:18","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x408dc200c3fca8203fd1fe152adc4d2572938472","2,856","Buy With Stable Coin"
"0xb77d5f36e169a1d610ac7c03919f487c0f5dfba179d082b9e281143c7441aecc","22654962","1667229450","2022-10-31 15:17:30","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x2e00805a2a23f52eac6eae7754e3937f7bfa4f0e","1,680","Buy With Stable Coin"
"0xe118911a6c52ae3f33fd2f302afd9330aef44934afca1720024c391d6872a9a0","22655300","1667230464","2022-10-31 15:34:24","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xb3b4b3d4bcf1cfd6d5500d8b6727e4c067adc900","560","Buy With Stable Coin"
"0x7627b62242b4abbe85bbae1048d7de726d26039ac6b0bd76f23e16e66e4be8e0","22656075","1667232821","2022-10-31 16:13:41","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xb3b4b3d4bcf1cfd6d5500d8b6727e4c067adc900","2,800","Buy With Stable Coin"
"0xc84ef76921e7f2171a23a59c0c9aea062813865a6b7e026a5f2a2b0744dea30d","22657134","1667235998","2022-10-31 17:06:38","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x6c21f71c2dd96c478452322450d222560f1a3a8f","728","Buy With Stable Coin"
"0x46eddc94f9e9b7829a4ee69ae9c4b1a030ee8b99895cb76cc6997a5d595a556c","22657147","1667236037","2022-10-31 17:07:17","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x6c21f71c2dd96c478452322450d222560f1a3a8f","280","Buy With Stable Coin"
"0x201e5eb24ed247449f764e2929e9f5ea3eef6d248a4632cf94ae35dffcc4330c","22657161","1667236079","2022-10-31 17:07:59","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x6c21f71c2dd96c478452322450d222560f1a3a8f","224","Buy With Stable Coin"
"0x73790e231b337fdb5bc0e1df2f57a567375a7bbdea0d1d982a8f03b6a6815206","22658137","1667239031","2022-10-31 17:57:11","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x404759a10458dd092c543342966b4238a34fd679","1,008","Buy With Stable Coin"
"0xbe5e6d35e6d3a82a5cb1f408baaa9b300aa834fca087fe630e4dd5d283190532","22658673","1667240686","2022-10-31 18:24:46","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xb1b5036b68850377f56f1f60bc3902faf9a2dbfb","3,360","Buy With Stable Coin"
"0x90f00d5b25cab8c685ed4aa6a8714da1c63ff82fc2ed8ce29781148b7b7cf5e4","22658992","1667241656","2022-10-31 18:40:56","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x6ca987ddbbd6cf6dcf7aab32e54800cafc4433e2","4,312","Buy With Stable Coin"
"0x475c44a289794068abdf0d23723e60f3000f3f07e0a881e6543cfbc758e45800","22660096","1667244968","2022-10-31 19:36:08","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x744f20bf7ef7103d04574a6317d21f8586e7f885","1,120","Buy With Stable Coin"
"0xd80850bb6d8350ce788d8775864358ade4dc91574b436f1ed97546c076177461","22660299","1667245577","2022-10-31 19:46:17","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xf53a18dbd0ac939eae5e3e1c06cf2a8edc6aa36a","2,500.4","Buy With Stable Coin"
"0x7391178f23c894bda79769819f5a9aa9b0e43889f25c6766db6faf76983758c5","22663663","1667255748","2022-10-31 22:35:48","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x7c2ca873b5aa6b6f42e7fc110454e667548467eb","19,992","Buy With Stable Coin"
"0x9fb4527b6be8d8c8436a23bd544efafc306182de7cc6253f297c510bcf461488","22664689","1667258850","2022-10-31 23:27:30","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x7c2ca873b5aa6b6f42e7fc110454e667548467eb","4,536","Buy With Stable Coin"
"0x62d2e8c1dedd10ec552058fff1a89418cfc1a7a9f6e90620472322a5b59828bf","22670720","1667277138","2022-11-01 04:32:18","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xce539b66314312a3da9a14a5dfd3703d02e6e8c0","504","Buy With Stable Coin"
"0x83a420e8d25599f66c74c1821f4cb4aa5b130348fb70bf3dd0c4f5383dfa09f5","22672650","1667282975","2022-11-01 06:09:35","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x2981ccae6e54a41b967ca7743055fab2d9c017f0","2,688","Buy With Stable Coin"
"0x5414793a871ea70666cc54822951c33aec5c8e0e204d8297d3a1d366bfa8e525","22673718","1667286291","2022-11-01 07:04:51","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xe04ee513b508fddd361aeafe10907588139e1b66","3,192","Buy With Stable Coin"
"0xf56eb0b83f2aac5626ed738d686371ded3dd57bc4c52594c1daad26abb694551","22675635","1667292072","2022-11-01 08:41:12","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x93fa9d3f1a994a80db1785cfac3efec40d6c2861","1,904","Buy With Stable Coin"
"0x8fc3716b1a2b6a62856e850737eea1e1befc9f06b07f71fbb2b693464e7f936e","22677030","1667296418","2022-11-01 09:53:38","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x6bac65ccdfc01fafb0557de88e11688a7f260128","1,456","Buy With Stable Coin"
"0xbadf1893af3cc9c828d45577f433adca4d0a4ce3b28b851f6cd889535aa5728e","22677289","1667297244","2022-11-01 10:07:24","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x34268442c2918ea7a829269520016e59dd22056d","10,136","Buy With Stable Coin"
"0xd1c8d7b17dbe82d66b2737cba30a3d4b2fd12c42636746857040946bc4e28d2b","22677717","1667298528","2022-11-01 10:28:48","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xc16696d3f688da0500232c157dca73e914df3574","11,200","Buy With Stable Coin"
"0x0b0f081a260bcfdb4195016b917d3f6e317ed0161077bb6eed9b32676a331293","22678347","1667300420","2022-11-01 11:00:20","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xe293a40eed2b88369fa24027c7ab0e7a171872f1","9,072","Buy With Stable Coin"
"0x095e942f3e8af8b7401569fec151dfac93ece854447207e079d296435e9f08d8","22680880","1667308073","2022-11-01 13:07:53","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x6148eb5deaa4072048fb5dc8edb9c645060a2ff5","4,424","Buy With Stable Coin"
"0xb43a3bbe1711cc21fd406489651589456d683461cd45ddd5b28f5d2f831dcba8","22681059","1667308610","2022-11-01 13:16:50","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xbf18895a0818c65357854c1cb0f68f0ef15ebef0","11,200","Buy With Stable Coin"
"0xbd55ee59ce491b2ea698ef02d2075b09980b4f8fed2c5872ee08d1c4de4ba39c","22681263","1667309222","2022-11-01 13:27:02","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x56b1476f25f9503f8e124b6a0e6f88b092320aa0","2,800","Buy With Stable Coin"
"0x6675c324e4aad84ee6c0456a8e645b613512fc7af3b8c6268ca8ac9269c16fa6","22681538","1667310047","2022-11-01 13:40:47","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x78bbe86d06e4779845de73dcfb720db1adfb6a00","5,544","Buy With Stable Coin"
"0xb1e16566bf7d7e248f82665093881e5b20393073197c4aef05f5d20da0f9284c","22683171","1667315014","2022-11-01 15:03:34","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x6aec2e7163553ce03f665479c4f6623f00240a6e","3,472","Buy With Stable Coin"
"0x4c3e5ff890e047497622ffd01c73ab4ce5a620b753eb74c87c8c1bdb827f4289","22684147","1667317974","2022-11-01 15:52:54","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x8459a50de26e2677102e1a146a1103367f37d4c2","448","Buy With Stable Coin"
"0x9b5933d251d9198449fc74a896a0cc3154b354fa32ae1681c2f38de315c3f8a4","22684253","1667318292","2022-11-01 15:58:12","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x3afd0673b26e1f63524ff6f4b512c07515ab6513","5,656","Buy With Stable Coin"
"0xcd330f52f07c6b811178d127ae50726af7c30fafb6a130381ff53d267c714ae2","22684746","1667319771","2022-11-01 16:22:51","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x63bae5bbcd50b259dfdd3eeae4d815e39247907e","27,160","Buy With Stable Coin"
"0x96c0b0d35c49798b2c4f80368f1b5dcfb9c4e3cf266db0e2dda131fcddf15356","22687423","1667327827","2022-11-01 18:37:07","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x8024d78528f9d7b40567c865cdf19a6e758e519c","896","Buy With Stable Coin"
"0xecd0acdc5cecbf937b9eaee747052b55f9ccd5c1cc87d9b15e281d6b679b7a61","22688877","1667332427","2022-11-01 19:53:47","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xaace192d25fd2b55f2d4404ae94e41961c99cbce","1,960","Buy With Stable Coin"
"0x70a54e83407b5c22b5754e8b799a20fe4b1a4cc44e6e44482446758ad96b1f6b","22689938","1667335617","2022-11-01 20:46:57","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x92d3cf352f6bf0a40625df21b2095bdcd02e1320","162,456","Buy With Stable Coin"
"0x254f3a159ffffd0000ba1c70b013d51cee0994a0482249d59c25613c70c87294","22691191","1667339376","2022-11-01 21:49:36","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xb82e0dec13a7744782fb3f5b33062d339cc3ffdf","784","Buy With Stable Coin"
"0x809a5661efdea6a9c9428c094132a244de27b271578a27ec79b66df9d58a53e9","22692386","1667342974","2022-11-01 22:49:34","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xa6fd1f063345ff6c348bad4ad9930c3369e21df6","1,680","Buy With Stable Coin"
"0xcfd5158580b24e456e37592af3992a2b6c77ec06d01199b5513c4975d3179cd8","22703506","1667376945","2022-11-02 08:15:45","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xcbd1987a90d219443de76fe1f41d52f265e58d01","952","Buy With Stable Coin"
"0x067b8c64f2fcfe9dfd4788e87ea522e75baeda17081b6690cd89bd1785f3ec93","22707696","1667389591","2022-11-02 11:46:31","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x7203bfffe500b0362cac821de6645e211c43dd52","3,920","Buy With Stable Coin"
"0xbbf047d1532eea0b498eeec4541eb3fcce597ce68ec844447e80d608ebb6838f","22710009","1667396684","2022-11-02 13:44:44","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x8bc45817b6715c4935414663c2f51117e47e36eb","1,680","Buy With Stable Coin"
"0x47683a0568547f9b0988409045023449d5b11cc7d485b5c7a66f6aae5860b3a8","22710059","1667396834","2022-11-02 13:47:14","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x59ab8969598b63e2c3f620673e83323043cd0bfe","1,512","Buy With Stable Coin"
"0x12ed2dfc3aec474e275f0bcbac404223dc2d39a7172db0630d388ffa95f5e3da","22711818","1667402204","2022-11-02 15:16:44","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x1e5b63a42d023cd86b624cc9d902629bfc24869c","1,008","Buy With Stable Coin"
"0x4bbd6cf7292615324a65107ca7a153b4b15e308730be673eb9c5824e02bcc5d6","22713642","1667407911","2022-11-02 16:51:51","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xc3e41fd5f63dab3232387335d371c98b670dd4f9","5,600","Buy With Stable Coin"
"0x30d60b5dfb962b01552fbb265570adc43a1bd482cd6e7ac56951207c758139c3","22713978","1667408929","2022-11-02 17:08:49","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x4d602b9c8d3a8eea441b1eaae5927b5c56e7acd7","1,064","Buy With Stable Coin"
"0x5d550acf713c530d4bad5896bed086d3f94fada3738a2349dfbec2d2778f35b0","22714308","1667409919","2022-11-02 17:25:19","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x9f034dc29123cb5c3eb055dc0e4b42ae13c65956","2,520","Buy With Stable Coin"
"0x770f610842df7970d05774c72d670baaae8b166203610020c30736f3cc26a9c7","22714619","1667410900","2022-11-02 17:41:40","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x2ad208a932879351789c9336d199ad50968d2490","3,080","Buy With Stable Coin"
"0x532f1b173fbe44dd12639631ca135d16787f59e4af2b088a7f864034b63dba7a","22718868","1667424013","2022-11-02 21:20:13","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xd5db9133dbe1c522766002c1c0aac9648eee8207","5,600","Buy With Stable Coin"
"0x8af23bd2802256b40a73f48757f56b6a430797b2c0eba6b65656084495b50b86","22719424","1667425729","2022-11-02 21:48:49","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xb8ae1011ef2c510d07b2671f21346649277522ea","2,800","Buy With Stable Coin"
"0x82670a55ddaf1a20af6cd3d1115bed3b90bc53124f66be1d9e45c1e78c7bbe08","22731959","1667464479","2022-11-03 08:34:39","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x7599950322deb5b03dd713080429ae22cb3d1c70","3,416","Buy With Stable Coin"
"0x858222b5343b195204685e8b679d264057849d3f54bf156fdb1883d41caa6e81","22731986","1667464570","2022-11-03 08:36:10","0x7599950322deb5b03dd713080429ae22cb3d1c70","0x5ef3daede9fe531c5da3f106b780ddc42c0b9da2","3,416","Transfer"
"0xf4f77bb4486d326b647cc98759123ebc7b859678200151ed392bce94156d8d58","22733053","1667467862","2022-11-03 09:31:02","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x6bac65ccdfc01fafb0557de88e11688a7f260128","2,240","Buy With Stable Coin"
"0x882532a1ada4b3c38c3aa8cb96249af79e9695a306aa5a1615357514719be72b","22734895","1667473529","2022-11-03 11:05:29","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xed08c1980c05de6eb895e194cd1088766483948b","6,216","Buy With Stable Coin"
"0xda1604dc65b7b738ab7f51e39bf467bc59fb64051937ccfb37c1da03135b2388","22736205","1667477627","2022-11-03 12:13:47","0x5daf8e3dfff63db61be85c6eca1b11d77e748bce","0x27fabae328d937a91821c03f8843a172fb620074","19,712","Transfer"
"0x6d8c5c1817bb431b55df1d500b5f91dc17a51cb94a338d32c968f4b00a38dcea","22738144","1667483712","2022-11-03 13:55:12","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x4f5b0aebde78f9abbb1dc0f82a142ffb87392d8a","5,040","Buy With Stable Coin"
"0x1590bd3ce47edba6601c957c0eefb2471e732045b4837fb642126a3846c9b768","22740551","1667491108","2022-11-03 15:58:28","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xf15d233553217febbd485b91a32683634e72d833","5,600","Buy With Stable Coin"
"0x36338d51c28f4995ee50fe09f11f22a451212b7e52fed767e16bff4702bcfea3","22742552","1667497259","2022-11-03 17:40:59","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x7c2ca873b5aa6b6f42e7fc110454e667548467eb","1,456","Buy With Stable Coin"
"0xa0283e0e0ba2d52efaebbfeb5cb4f73954b21485f41af8be096ff36548b75a83","22744386","1667502864","2022-11-03 19:14:24","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0xce3a00c0b75e48fa11bc8dd20ae2d3077f72c0ea","98","Buy With Stable Coin"
"0xc5eee7bbc310cbfe63d9b12a815b9f3468ae622428c356dd1078dd8cc19ca335","22745761","1667507010","2022-11-03 20:23:30","0x4c220f6d617237f5f4c950707319aa2e3cf79f10","0x6148eb5deaa4072048fb5dc8edb9c645060a2ff5","30,016","Buy With Stable Coin"
